nama provinsi,kode provinsi,nama kabupaten,kode kabupaten,nama kecamatan,kode kecamatan
BENGKULU,17,SELUMA,1705,SEMIDANG ALAS,170504
BENGKULU,17,SELUMA,1705,SEMIDANG ALAS MARAS,170505
BENGKULU,17,SELUMA,1705,SUKARAJA,170501
BENGKULU,17,SELUMA,1705,TALO,170503
BENGKULU,17,SELUMA,1705,TALO KECIL,170512
BENGKULU,17,SELUMA,1705,ULU TALO,170513
KALIMANTAN UTARA,65,BULUNGAN,6501,BUNYU,650110
KALIMANTAN UTARA,65,BULUNGAN,6501,PESO,650107
KALIMANTAN UTARA,65,BULUNGAN,6501,PESO HILIR,650108
KALIMANTAN UTARA,65,BULUNGAN,6501,SEKATAK,650109
KALIMANTAN UTARA,65,BULUNGAN,6501,TANJUNG PALAS,650101
KALIMANTAN UTARA,65,BULUNGAN,6501,TANJUNG PALAS BARAT,650102
KALIMANTAN UTARA,65,BULUNGAN,6501,TANJUNG PALAS TENGAH,650106
KALIMANTAN UTARA,65,BULUNGAN,6501,TANJUNG PALAS TIMUR,650104
KALIMANTAN UTARA,65,BULUNGAN,6501,TANJUNG PALAS UTARA,650103
KALIMANTAN UTARA,65,BULUNGAN,6501,TANJUNG PALAS UTARA,650103
KALIMANTAN UTARA,65,BULUNGAN,6501,TANJUNG SELOR,650105
KALIMANTAN UTARA,65,KOTA TARAKAN,6571,TARAKAN BARAT,657101
KALIMANTAN UTARA,65,KOTA TARAKAN,6571,TARAKAN TENGAH,657102
KALIMANTAN UTARA,65,KOTA TARAKAN,6571,TARAKAN TIMUR,657103
KALIMANTAN UTARA,65,KOTA TARAKAN,6571,TARAKAN UTARA,657104
KALIMANTAN UTARA,65,MALINAU,6502,BAHAU HULU,650211
KALIMANTAN UTARA,65,MALINAU,6502,KAYAN HILIR,650204
KALIMANTAN UTARA,65,MALINAU,6502,KAYAN HULU,650205
KALIMANTAN UTARA,65,MALINAU,6502,KAYAN SELATAN,650210
KALIMANTAN UTARA,65,MALINAU,6502,MALINAU BARAT,650208
KALIMANTAN UTARA,65,MALINAU,6502,MALINAU KOTA,650202
KALIMANTAN UTARA,65,MALINAU,6502,MALINAU SELATAN,650206
KALIMANTAN UTARA,65,MALINAU,6502,MALINAU SELATAN HILIR,650213
KALIMANTAN UTARA,65,MALINAU,6502,MALINAU SELATAN HULU,650214
KALIMANTAN UTARA,65,MALINAU,6502,MALINAU UTARA,650207
KALIMANTAN UTARA,65,MALINAU,6502,MENTARANG,650201
KALIMANTAN UTARA,65,MALINAU,6502,MENTARANG HULU,650212
KALIMANTAN UTARA,65,MALINAU,6502,PUJUNGAN,650203
KALIMANTAN UTARA,65,MALINAU,6502,SUNGAI BOH,650209
KALIMANTAN UTARA,65,MALINAU,6502,SUNGAI TUBU,650215
KALIMANTAN UTARA,65,NUNUKAN,6503,KRAYAN,650305
KALIMANTAN UTARA,65,NUNUKAN,6503,KRAYAN BARAT,650319
KALIMANTAN UTARA,65,NUNUKAN,6503,KRAYAN SELATAN,650307
KALIMANTAN UTARA,65,NUNUKAN,6503,KRAYAN TENGAH,650317
KALIMANTAN UTARA,65,NUNUKAN,6503,KRAYAN TIMUR,650318
KALIMANTAN UTARA,65,NUNUKAN,6503,LUMBIS,650304
KALIMANTAN UTARA,65,NUNUKAN,6503,LUMBIS HULU,650321
KALIMANTAN UTARA,65,NUNUKAN,6503,LUMBIS OGONG,650315
KALIMANTAN UTARA,65,NUNUKAN,6503,LUMBIS PANSIANGAN,650320
KALIMANTAN UTARA,65,NUNUKAN,6503,NUNUKAN,650302
JAMBI,15, KERINCI,1501,AIR HANGAT BARAT,150121
JAMBI,15, KERINCI,1501,AIR HANGAT TIMUR,150111
KALIMANTAN UTARA,65,NUNUKAN,6503,NUNUKAN SELATAN,650309
JAMBI,15, KERINCI,1501,BATANG MERANGIN,150107
KALIMANTAN UTARA,65,NUNUKAN,6503,SEBATIK,650301
JAMBI,15, KERINCI,1501,BUKITKERMAN,150120
JAMBI,15, KERINCI,1501,DANAU KERINCI,150102
KALIMANTAN UTARA,65,NUNUKAN,6503,SEBATIK BARAT,650308
KALIMANTAN UTARA,65,NUNUKAN,6503,SEBATIK TENGAH,650312
JAMBI,15, KERINCI,1501,DANAU KERINCI BARAT,150123
KALIMANTAN UTARA,65,NUNUKAN,6503,SEBATIK TIMUR,650310
JAMBI,15, KERINCI,1501,DEPATI TUJUH,150117
KALIMANTAN UTARA,65,NUNUKAN,6503,SEBATIK UTARA,650311
KALIMANTAN UTARA,65,NUNUKAN,6503,SEBUKU,650306
JAMBI,15, KERINCI,1501,GUNUNG KERINCI,150106
KALIMANTAN UTARA,65,NUNUKAN,6503,SEI MENGGARIS,650313
JAMBI,15, KERINCI,1501,GUNUNG RAYA,150101
JAMBI,15, KERINCI,1501,GUNUNG TUJUH,150115
KALIMANTAN UTARA,65,NUNUKAN,6503,SEMBAKUNG,650303
KALIMANTAN UTARA,65,NUNUKAN,6503,SEMBAKUNG ATULAI,650316
KALIMANTAN UTARA,65,NUNUKAN,6503,TULIN ONSOI,650314
JAMBI,15, KERINCI,1501,KAYU ARO,150109
KALIMANTAN UTARA,65,TANA TIDUNG,6504,BETAYAU,650404
KALIMANTAN UTARA,65,TANA TIDUNG,6504,MURUK RIAN,650405
KALIMANTAN UTARA,65,TANA TIDUNG,6504,SESAYAP,650401
JAMBI,15, KERINCI,1501,KAYU ARO BARAT,150119
KALIMANTAN UTARA,65,TANA TIDUNG,6504,SESAYAP HILIR,650402
KALIMANTAN UTARA,65,TANA TIDUNG,6504,TANA LIA,650403
JAMBI,15, KERINCI,1501,KELILING DANAU,150108
JAMBI,15, KERINCI,1501,SITINJAU LAUT,150104
JAMBI,15, KERINCI,1501,SIULAK,150116
JAMBI,15, KERINCI,1501,SIULAK MUKAI,150118
JAMBI,15, KERINCI,1501,TANAH COGOK,150122
JAMBI,15, MERANGIN,1502,BANGKO,150202
JAMBI,15, MERANGIN,1502,BANGKO BARAT,150210
JAMBI,15, MERANGIN,1502,BATANG MASUMAI,150212
JAMBI,15, MERANGIN,1502,JANGKAT,150201
JAMBI,15, MERANGIN,1502,JANGKAT TIMUR,150218
JAMBI,15, MERANGIN,1502,LEMBAH MASURAI,150209
JAMBI,15, MERANGIN,1502,MARGO TABIR,150221
JAMBI,15, MERANGIN,1502,MUARA SIAU,150203
JAMBI,15, MERANGIN,1502,NALO TANTAN,150211
JAMBI,15, MERANGIN,1502,PAMENANG,150206
JAMBI,15, MERANGIN,1502,PAMENANG BARAT,150213
JAMBI,15, MERANGIN,1502,PAMENANG SELATAN,150220
JAMBI,15, MERANGIN,1502,PANGKALAN JAMBU,150217
JAMBI,15, MERANGIN,1502,RENAH PAMENANG,150219
JAMBI,15, MERANGIN,1502,RENAH PEMBARAP,150216
JAMBI,15, MERANGIN,1502,SUNGAI MANAU,150204
JAMBI,15, MERANGIN,1502,TABIR,150205
JAMBI,15, MERANGIN,1502,TABIR BARAT,150223
JAMBI,15, MERANGIN,1502,TABIR ILIR,150214
JAMBI,15, MERANGIN,1502,TABIR LINTAS,150222
JAMBI,15, MERANGIN,1502,TABIR SELATAN,150208
JAMBI,15, MERANGIN,1502,TABIR TIMUR,150215
JAMBI,15, MERANGIN,1502,TABIR ULU,150207
JAMBI,15, MERANGIN,1502,TIANG PUMPUNG,150224
JAMBI,15, MUARO JAMBI,1505,BAHAR SELATAN,150510
JAMBI,15, MUARO JAMBI,1505,BAHAR UTARA,150509
JAMBI,15, MUARO JAMBI,1505,JAMBI LUAR KOTA,150501
JAMBI,15, MUARO JAMBI,1505,KUMPEH,150503
JAMBI,15, MUARO JAMBI,1505,KUMPEH ULU,150506
JAMBI,15, MUARO JAMBI,1505,MARO SEBO,150504
JAMBI,15, MUARO JAMBI,1505,MESTONG,150505
JAMBI,15, MUARO JAMBI,1505,SEKERNAN,150502
JAMBI,15, MUARO JAMBI,1505,SUNGAI BAHAR,150507
JAMBI,15, MUARO JAMBI,1505,SUNGAI GELAM,150508
JAMBI,15, MUARO JAMBI,1505,TAMAN RAJO,150511
JAMBI,15,BATANGHARI,1504,BAJUBANG,150407
JAMBI,15,BATANGHARI,1504,BATIN XXIV,150404
JAMBI,15,BATANGHARI,1504,MARO SEBO ILIR,150408
JAMBI,15,BATANGHARI,1504,MARO SEBO ULU,150406
JAMBI,15,BATANGHARI,1504,MERSAM,150401
JAMBI,15,BATANGHARI,1504,MUARA BULIAN,150403
JAMBI,15,BATANGHARI,1504,MUARA TEMBESI,150402
JAMBI,15,BATANGHARI,1504,PEMAYUNG,150405
JAMBI,15,BUNGO,1508,BATHIN II PELAYANG,150815
JAMBI,15,BUNGO,1508,BATHIN III,150811
JAMBI,15,BUNGO,1508,BATHIN III ULU,150814
JAMBI,15,BUNGO,1508,BATIN II BABEKO,150810
JAMBI,15,BUNGO,1508,BUNGO DANI,150812
JAMBI,15,BUNGO,1508,JUJUHAN,150804
JAMBI,15,BUNGO,1508,JUJUHAN ILIR,150816
JAMBI,15,BUNGO,1508,LIMBUR LUBUK MENGKUANG,150807
JAMBI,15,BUNGO,1508,MUKO-MUKO BATHIN VII,150808
JAMBI,15,BUNGO,1508,PASAR MUARO BUNGO,150803
JAMBI,15,BUNGO,1508,PELEPAT,150806
JAMBI,15,BUNGO,1508,PELEPAT ILIR,150809
JAMBI,15,BUNGO,1508,RANTAU PANDAN,150802
JAMBI,15,BUNGO,1508,RIMBO TENGAH,150813
JAMBI,15,BUNGO,1508,TANAH SEPENGGAL,150805
JAMBI,15,BUNGO,1508,TANAH SEPENGGAL LINTAS,150817
JAMBI,15,BUNGO,1508,TANAH TUMBUH,150801
JAMBI,15,KOTA JAMBI,1571,ALAM BARAJO,157109
JAMBI,15,KOTA JAMBI,1571,DANAU SIPIN,157110
JAMBI,15,KOTA JAMBI,1571,DANAU TELUK,157106
JAMBI,15,KOTA JAMBI,1571,JAMBI SELATAN,157102
JAMBI,15,KOTA JAMBI,1571,JAMBI TIMUR,157103
JAMBI,15,KOTA JAMBI,1571,JELUTUNG,157108
JAMBI,15,KOTA JAMBI,1571,KOTA BARU,157107
JAMBI,15,KOTA JAMBI,1571,PAAL MERAH,157111
JAMBI,15,KOTA JAMBI,1571,PASAR JAMBI,157104
JAMBI,15,KOTA JAMBI,1571,PELAYANGAN,157105
JAMBI,15,KOTA JAMBI,1571,TELANAIPURA,157101
JAMBI,15,KOTA SUNGAI PENUH,1572,HAMPARAN RAWANG,157203
JAMBI,15,KOTA SUNGAI PENUH,1572,KOTO BARU,157207
JAMBI,15,KOTA SUNGAI PENUH,1572,KUMUN DEBAI,157205
JAMBI,15,KOTA SUNGAI PENUH,1572,PESISIR BUKIT,157202
JAMBI,15,KOTA SUNGAI PENUH,1572,PONDOK TINGGI,157206
JAMBI,15,KOTA SUNGAI PENUH,1572,SUNGAI BUNGKAL,157208
JAMBI,15,KOTA SUNGAI PENUH,1572,SUNGAI PENUH,157201
JAMBI,15,KOTA SUNGAI PENUH,1572,TANAH KAMPUNG,157204
JAMBI,15,SAROLANGUN,1503,AIR HITAM,150307
JAMBI,15,SAROLANGUN,1503,BATANG ASAI,150301
JAMBI,15,SAROLANGUN,1503,BATHIN VIII,150308
JAMBI,15,SAROLANGUN,1503,CERMIN NAN GEDANG,150310
JAMBI,15,SAROLANGUN,1503,LIMUN,150302
JAMBI,15,SAROLANGUN,1503,MANDIANGIN,150306
JAMBI,15,SAROLANGUN,1503,MANDIANGIN TIMUR,150311
JAMBI,15,SAROLANGUN,1503,PAUH,150304
JAMBI,15,SAROLANGUN,1503,PELAWAN,150305
JAMBI,15,SAROLANGUN,1503,SAROLANGUN,150303
JAMBI,15,SAROLANGUN,1503,SINGKUT,150309
JAMBI,15,TANJUNG JABUNG BARAT,1506,BATANG ASAM,150607
JAMBI,15,TANJUNG JABUNG BARAT,1506,BETARA,150604
JAMBI,15,TANJUNG JABUNG BARAT,1506,BRAM ITAM,150611
JAMBI,15,TANJUNG JABUNG BARAT,1506,KUALA BETARA,150612
JAMBI,15,TANJUNG JABUNG BARAT,1506,MERLUNG,150605
JAMBI,15,TANJUNG JABUNG BARAT,1506,MUARA PAPALIK,150609
JAMBI,15,TANJUNG JABUNG BARAT,1506,PENGABUAN,150603
JAMBI,15,TANJUNG JABUNG BARAT,1506,RENAH MENDALUH,150608
JAMBI,15,TANJUNG JABUNG BARAT,1506,SEBERANG KOTA,150610
JAMBI,15,TANJUNG JABUNG BARAT,1506,SENYERANG,150613
JAMBI,15,TANJUNG JABUNG BARAT,1506,TEBING TINGGI,150606
JAMBI,15,TANJUNG JABUNG BARAT,1506,TUNGKAL ILIR,150602
JAMBI,15,TANJUNG JABUNG BARAT,1506,TUNGKAL ULU,150601
JAMBI,15,TANJUNG JABUNG TIMUR,1507,BERBAK,150711
JAMBI,15,TANJUNG JABUNG TIMUR,1507,DENDANG,150706
JAMBI,15,TANJUNG JABUNG TIMUR,1507,GERAGAI,150710
JAMBI,15,TANJUNG JABUNG TIMUR,1507,KUALA JAMBI,150708
JAMBI,15,TANJUNG JABUNG TIMUR,1507,MENDAHARA,150703
JAMBI,15,TANJUNG JABUNG TIMUR,1507,MENDAHARA ULU,150709
JAMBI,15,TANJUNG JABUNG TIMUR,1507,MUARA SABAK BARAT,150707
JAMBI,15,TANJUNG JABUNG TIMUR,1507,MUARA SABAK TIMUR,150701
JAMBI,15,TANJUNG JABUNG TIMUR,1507,NIPAH PANJANG,150702
JAMBI,15,TANJUNG JABUNG TIMUR,1507,RANTAU RASAU,150704
JAMBI,15,TANJUNG JABUNG TIMUR,1507,S A D U,150705
JAMBI,15,TEBO,1509,MUARA TABIR,150912
JAMBI,15,TEBO,1509,RIMBO BUJANG,150904
JAMBI,15,TEBO,1509,RIMBO ILIR,150908
JAMBI,15,TEBO,1509,RIMBO ULU,150907
JAMBI,15,TEBO,1509,SERAI SERUMPUN,150910
JAMBI,15,TEBO,1509,SUMAY,150905
JAMBI,15,TEBO,1509,TEBO ILIR,150902
JAMBI,15,TEBO,1509,TEBO TENGAH,150901
JAMBI,15,TEBO,1509,TEBO ULU,150903
JAMBI,15,TEBO,1509,TENGAH ILIR,150909
JAMBI,15,TEBO,1509,VII KOTO,150906
JAMBI,15,TEBO,1509,VII KOTO ILIR,150911
KEPULAUAN BANGKA BELITUNG,19,BANGKA,1901,BAKAM,190106
KEPULAUAN BANGKA BELITUNG,19,BANGKA,1901,BELINYU,190102
KEPULAUAN BANGKA BELITUNG,19,BANGKA,1901,MENDO BARAT,190104
KEPULAUAN BANGKA BELITUNG,19,BANGKA,1901,MERAWANG,190103
KEPULAUAN BANGKA BELITUNG,19,BANGKA,1901,PEMALI,190105
KEPULAUAN BANGKA BELITUNG,19,BANGKA,1901,PUDING BESAR,190108
KEPULAUAN BANGKA BELITUNG,19,BANGKA,1901,RIAU SILIP,190107
KEPULAUAN BANGKA BELITUNG,19,BANGKA,1901,SUNGAILIAT,190101
KEPULAUAN BANGKA BELITUNG,19,BANGKA BARAT,1905,JEBUS,190503
KEPULAUAN BANGKA BELITUNG,19,BANGKA BARAT,1905,KELAPA,190504
KEPULAUAN BANGKA BELITUNG,19,BANGKA BARAT,1905,MENTOK,190501
KEPULAUAN BANGKA BELITUNG,19,BANGKA BARAT,1905,PARITTIGA,190506
KEPULAUAN BANGKA BELITUNG,19,BANGKA BARAT,1905,SIMPANG TERITIP,190502
KEPULAUAN BANGKA BELITUNG,19,BANGKA BARAT,1905,TEMPILANG,190505
KEPULAUAN BANGKA BELITUNG,19,BANGKA SELATAN,1903,AIRGEGAS,190303
KEPULAUAN BANGKA BELITUNG,19,BANGKA SELATAN,1903,KEPULAUAN PONGOK,190308
KEPULAUAN BANGKA BELITUNG,19,BANGKA SELATAN,1903,LEPAR,190302
KEPULAUAN BANGKA BELITUNG,19,BANGKA SELATAN,1903,PAYUNG,190305
KEPULAUAN BANGKA BELITUNG,19,BANGKA SELATAN,1903,PULAU BESAR,190307
KEPULAUAN BANGKA BELITUNG,19,BANGKA SELATAN,1903,SIMPANG RIMBA,190304
KEPULAUAN BANGKA BELITUNG,19,BANGKA SELATAN,1903,TOBOALI,190301
KEPULAUAN BANGKA BELITUNG,19,BANGKA SELATAN,1903,TUKAK SADAI,190306
KEPULAUAN BANGKA BELITUNG,19,BANGKA TENGAH,1904,KOBA,190401
KEPULAUAN BANGKA BELITUNG,19,BANGKA TENGAH,1904,LUBUK BESAR,190406
KEPULAUAN BANGKA BELITUNG,19,BANGKA TENGAH,1904,NAMANG,190405
KEPULAUAN BANGKA BELITUNG,19,BANGKA TENGAH,1904,PANGKALAN BARU,190402
KEPULAUAN BANGKA BELITUNG,19,BANGKA TENGAH,1904,SIMPANG KATIS,190404
KEPULAUAN BANGKA BELITUNG,19,BANGKA TENGAH,1904,SUNGAI SELAN,190403
KEPULAUAN BANGKA BELITUNG,19,BELITUNG,1902,BADAU,190205
KEPULAUAN BANGKA BELITUNG,19,BELITUNG,1902,MEMBALONG,190202
KEPULAUAN BANGKA BELITUNG,19,BELITUNG,1902,SELAT NASIK,190203
KEPULAUAN BANGKA BELITUNG,19,BELITUNG,1902,SIJUK,190204
KEPULAUAN BANGKA BELITUNG,19,BELITUNG,1902,TANJUNG PANDAN,190201
KEPULAUAN BANGKA BELITUNG,19,BELITUNG TIMUR,1906,DAMAR,190605
KEPULAUAN BANGKA BELITUNG,19,BELITUNG TIMUR,1906,DENDANG,190603
KEPULAUAN BANGKA BELITUNG,19,BELITUNG TIMUR,1906,GANTUNG,190602
KEPULAUAN BANGKA BELITUNG,19,BELITUNG TIMUR,1906,KELAPA KAMPIT,190604
KEPULAUAN BANGKA BELITUNG,19,BELITUNG TIMUR,1906,MANGGAR,190601
KEPULAUAN BANGKA BELITUNG,19,BELITUNG TIMUR,1906,SIMPANG PESAK,190607
KEPULAUAN BANGKA BELITUNG,19,BELITUNG TIMUR,1906,SIMPANG RENGGIANG,190606
KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,BUKIT INTAN,197101
KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,GABEK,197106
KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,GERUNGGANG,197105
KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,GIRIMAYA,197107
KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,PANGKAL BALAM,197103
KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,RANGKUI,197104
KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,TAMAN SARI,197102
KEPULAUAN RIAU,21,BINTAN,2101,BINTAN PESISIR,210114
KEPULAUAN RIAU,21,BINTAN,2101,BINTAN TIMUR,210106
KEPULAUAN RIAU,21,BINTAN,2101,BINTAN UTARA,210107
KEPULAUAN RIAU,21,BINTAN,2101,GUNUNG KIJANG,210104
KEPULAUAN RIAU,21,BINTAN,2101,MANTANG,210113
KEPULAUAN RIAU,21,BINTAN,2101,SERI KUALA LOBAM,210115
KEPULAUAN RIAU,21,BINTAN,2101,TAMBELAN,210109
KEPULAUAN RIAU,21,BINTAN,2101,TELOK SEBONG,210110
KEPULAUAN RIAU,21,BINTAN,2101,TELUK BINTAN,210108
KEPULAUAN RIAU,21,BINTAN,2101,TOAPAYA,210112
KEPULAUAN RIAU,21,KARIMUN,2102,BELAT,210212
KEPULAUAN RIAU,21,KARIMUN,2102,BURU,210206
KEPULAUAN RIAU,21,KARIMUN,2102,DURAI,210209
KEPULAUAN RIAU,21,KARIMUN,2102,KARIMUN,210203
KEPULAUAN RIAU,21,KARIMUN,2102,KUNDUR,210202
KEPULAUAN RIAU,21,KARIMUN,2102,KUNDUR BARAT,210208
KEPULAUAN RIAU,21,KARIMUN,2102,KUNDUR UTARA,210207
KEPULAUAN RIAU,21,KARIMUN,2102,MERAL,210204
KEPULAUAN RIAU,21,KARIMUN,2102,MERAL BARAT,210210
KEPULAUAN RIAU,21,KARIMUN,2102,MORO,210201
KEPULAUAN RIAU,21,KARIMUN,2102,SELAT GELAM,210213
KEPULAUAN RIAU,21,KARIMUN,2102,SUGIE BESAR,210214
KEPULAUAN RIAU,21,KARIMUN,2102,TEBING,210205
KEPULAUAN RIAU,21,KARIMUN,2102,UNGAR,210211
KEPULAUAN RIAU,21,KEPULAUAN ANAMBAS,2105,JEMAJA,210506
KEPULAUAN RIAU,21,KEPULAUAN ANAMBAS,2105,JEMAJA BARAT,210509
KEPULAUAN RIAU,21,KEPULAUAN ANAMBAS,2105,JEMAJA TIMUR,210505
KEPULAUAN RIAU,21,KEPULAUAN ANAMBAS,2105,KUTE SIANTAN,210510
KEPULAUAN RIAU,21,KEPULAUAN ANAMBAS,2105,PALMATAK,210502
KEPULAUAN RIAU,21,KEPULAUAN ANAMBAS,2105,SIANTAN,210501
KEPULAUAN RIAU,21,KEPULAUAN ANAMBAS,2105,SIANTAN SELATAN,210504
KEPULAUAN RIAU,21,KEPULAUAN ANAMBAS,2105,SIANTAN TENGAH,210507
KEPULAUAN RIAU,21,KEPULAUAN ANAMBAS,2105,SIANTAN TIMUR,210503
KEPULAUAN RIAU,21,KEPULAUAN ANAMBAS,2105,SIANTAN UTARA,210508
KEPULAUAN RIAU,21,KOTA BATAM,2171,BATAM KOTA,217110
KEPULAUAN RIAU,21,KOTA BATAM,2171,BATU AJI,217112
KEPULAUAN RIAU,21,KOTA BATAM,2171,BATU AMPAR,217102
KEPULAUAN RIAU,21,KOTA BATAM,2171,BELAKANG PADANG,217101
KEPULAUAN RIAU,21,KOTA BATAM,2171,BENGKONG,217109
KEPULAUAN RIAU,21,KOTA BATAM,2171,BULANG,217105
KEPULAUAN RIAU,21,KOTA BATAM,2171,GALANG,217108
KEPULAUAN RIAU,21,KOTA BATAM,2171,LUBUK BAJA,217106
KEPULAUAN RIAU,21,KOTA BATAM,2171,NONGSA,217104
KEPULAUAN RIAU,21,KOTA BATAM,2171,SAGULUNG,217111
KEPULAUAN RIAU,21,KOTA BATAM,2171,SEI BEDUK,217107
KEPULAUAN RIAU,21,KOTA BATAM,2171,SEKUPANG,217103
KEPULAUAN RIAU,21,KOTA TANJUNG PINANG,2172,BUKIT BESTARI,217204
KEPULAUAN RIAU,21,KOTA TANJUNG PINANG,2172,TANJUNG PINANG BARAT,217201
KEPULAUAN RIAU,21,KOTA TANJUNG PINANG,2172,TANJUNG PINANG KOTA,217203
KEPULAUAN RIAU,21,KOTA TANJUNG PINANG,2172,TANJUNG PINANG TIMUR,217202
KEPULAUAN RIAU,21,LINGGA,2104,BAKUNG SERUMPUN,210413
KEPULAUAN RIAU,21,LINGGA,2104,KATANG BIDARE,210411
KEPULAUAN RIAU,21,LINGGA,2104,KEPULAUAN POSEK,210410
KEPULAUAN RIAU,21,LINGGA,2104,LINGGA,210402
KEPULAUAN RIAU,21,LINGGA,2104,LINGGA TIMUR,210407
KEPULAUAN RIAU,21,LINGGA,2104,LINGGA UTARA,210405
KEPULAUAN RIAU,21,LINGGA,2104,SELAYAR,210408
KEPULAUAN RIAU,21,LINGGA,2104,SENAYANG,210403
KEPULAUAN RIAU,21,LINGGA,2104,SINGKEP,210401
KEPULAUAN RIAU,21,LINGGA,2104,SINGKEP BARAT,210404
KEPULAUAN RIAU,21,LINGGA,2104,SINGKEP PESISIR,210406
KEPULAUAN RIAU,21,LINGGA,2104,SINGKEP SELATAN,210409
KEPULAUAN RIAU,21,LINGGA,2104,TEMIANG PESISIR,210412
KEPULAUAN RIAU,21,NATUNA,2103,BUNGURAN BARAT,210305
KEPULAUAN RIAU,21,NATUNA,2103,BUNGURAN BATUBI,210320
KEPULAUAN RIAU,21,NATUNA,2103,BUNGURAN SELATAN,210318
KEPULAUAN RIAU,21,NATUNA,2103,BUNGURAN TENGAH,210316
KEPULAUAN RIAU,21,NATUNA,2103,BUNGURAN TIMUR,210307
KEPULAUAN RIAU,21,NATUNA,2103,BUNGURAN TIMUR LAUT,210315
KEPULAUAN RIAU,21,NATUNA,2103,BUNGURAN UTARA,210308
KEPULAUAN RIAU,21,NATUNA,2103,MIDAI,210304
KEPULAUAN RIAU,21,NATUNA,2103,PULAU LAUT,210310
KEPULAUAN RIAU,21,NATUNA,2103,PULAU PANJANG,210323
KEPULAUAN RIAU,21,NATUNA,2103,PULAU SELUAN,210324
KEPULAUAN RIAU,21,NATUNA,2103,PULAU TIGA,210311
KEPULAUAN RIAU,21,NATUNA,2103,PULAU TIGA BARAT,210321
KEPULAUAN RIAU,21,NATUNA,2103,SERASAN,210306
KEPULAUAN RIAU,21,NATUNA,2103,SERASAN TIMUR,210319
KEPULAUAN RIAU,21,NATUNA,2103,SUAK MIDAI,210322
KEPULAUAN RIAU,21,NATUNA,2103,SUBI,210309
Luar Negeri,99,"Abu Dhabi, Uni Emirat Arab",9901,"Abu Dhabi, Uni Emirat Arab",990101
Luar Negeri,99,"Abuja, Nigeria",9902,"Abuja, Nigeria",990201
Luar Negeri,99,"Addis Ababa, Ethiopia",9903,"Addis Ababa, Ethiopia",990301
Luar Negeri,99,"Alger, Aljazair",9904,"Alger, Aljazair",990401
Luar Negeri,99,"Amman, Yordania",9905,"Amman, Yordania",990501
Luar Negeri,99,"Ankara, Turki",9906,"Ankara, Turki",990601
Luar Negeri,99,"Antananarivo, Madagaskar",9907,"Antananarivo, Madagaskar",990701
Luar Negeri,99,"Astana, Kazakhstan",9908,"Astana, Kazakhstan",990801
Luar Negeri,99,"Athena, Yunani",9909,"Athena, Yunani",990901
Luar Negeri,99,"Baghdad, Irak",9910,"Baghdad, Irak",991001
Luar Negeri,99,"Baku, Azerbaijan",9911,"Baku, Azerbaijan",991101
Luar Negeri,99,"Bandar Seri Begawan, Brunei Darussalam",9912,"Bandar Seri Begawan, Brunei Darussalam",991201
Luar Negeri,99,"Bangkok, Thailand",9913,"Bangkok, Thailand",991301
Luar Negeri,99,"Beijing, Republik Rakyat Tiongkok",9914,"Beijing, Republik Rakyat Tiongkok",991401
Luar Negeri,99,"Beirut, Lebanon",9915,"Beirut, Lebanon",991501
Luar Negeri,99,"Beograd, Serbia",9916,"Beograd, Serbia",991601
Luar Negeri,99,"Berlin, Jerman",9917,"Berlin, Jerman",991701
Luar Negeri,99,"Bern, Swiss",9918,"Bern, Swiss",991801
Luar Negeri,99,"Bogota, Kolombia",9919,"Bogota, Kolombia",991901
Luar Negeri,99,"Brasilia, Brasil",9920,"Brasilia, Brasil",992001
Luar Negeri,99,"Bratislava, Slowakia",9921,"Bratislava, Slowakia",992101
Luar Negeri,99,"Brussels, Belgia",9922,"Brussels, Belgia",992201
Luar Negeri,99,"Bucharest, Rumania",9923,"Bucharest, Rumania",992301
Luar Negeri,99,"Budapest, Hongaria",9924,"Budapest, Hongaria",992401
Luar Negeri,99,"Buenos Aires, Argentina",9925,"Buenos Aires, Argentina",992501
Luar Negeri,99,"Canberra, Australia",9926,"Canberra, Australia",992601
Luar Negeri,99,"Cape Town, Afrika Selatan",9927,"Cape Town, Afrika Selatan",992701
Luar Negeri,99,"Caracas, Venezuela",9928,"Caracas, Venezuela",992801
Luar Negeri,99,"Chicago, Amerika Serikat",9929,"Chicago, Amerika Serikat",992901
Luar Negeri,99,"Colombo, Sri Langka",9930,"Colombo, Sri Langka",993001
Luar Negeri,99,"Dakar, Senegal",9931,"Dakar, Senegal",993101
Luar Negeri,99,"Damascus, Suriah",9932,"Damascus, Suriah",993201
Luar Negeri,99,"Dar-Es Salaam, Tanzania",9933,"Dar-Es Salaam, Tanzania",993301
Luar Negeri,99,"Darwin, Australia",9934,"Darwin, Australia",993401
Luar Negeri,99,"Davao City, Filipina",9935,"Davao City, Filipina",993501
